T,X,theta2_error,theta1_error,theta_error,theta2_rerror,theta1_rerror,theta_rerror
10,10,0.02453395713032791,1.5246359129433387,1.524833296491469,0.018049924037680732,0.07857486710014189,0.07839293641501156
11,10,0.02015634391019152,1.4922392654407375,1.4923753896131287,0.014829261929645465,0.07690524732377654,0.07672424867325464
12,10,0.01734093696937609,1.127355332802564,1.1274886937319397,0.012757933560278644,0.058100294435927895,0.05796512292835212
13,10,0.014914408763870913,1.1123977115956591,1.1124976891445821,0.01097270790132793,0.05732942639557202,0.05719442302816113
14,10,0.012915301855604217,1.0957859171080402,1.095862026513525,0.009501941173982044,0.056473307545767626,0.05633916990255145
15,10,0.011162924592822657,1.079157415733427,1.079215149457194,0.008212696381120401,0.05561632767634924,0.05548334023409642
16,10,0.0100949882117521,1.0555744520151906,1.0556227226306591,0.007427002884836804,0.05440093702192698,0.05427043412800347
17,10,0.009845930706004384,1.0319428767852863,1.0319898465098192,0.007243768315872657,0.053183041085400035,0.05305544849035529
4,11,0.1112354266147262,9.948986754838442,9.949608573611572,0.08183722625865623,0.5127390122493822,0.5115175764197051
5,11,0.07962208697066675,1.823812506626009,1.8255497079123892,0.05857891631210065,0.09399347352841812,0.09385301495193282
6,11,0.05627096269201328,1.729888715709681,1.7308036832587268,0.04139921647056498,0.08915294122418777,0.08898204374259497
7,11,0.04315575202893567,1.6943753151839485,1.694924814744857,0.03175020000945375,0.08732269394816991,0.08713748154387983
8,11,0.03190879814783082,1.6496399047466652,1.64994848002349,0.02347568228160249,0.08501717372531624,0.08482521111005269
9,11,0.025338886626229025,1.60513152856885,1.6053315181548111,0.01864212024066275,0.08272335412332125,0.08253141633074784
10,11,0.021857827988251654,1.5200874409889573,1.5202445832486036,0.01608106400124622,0.07834045337796065,0.07815702688555522
11,11,0.018108492152476636,1.496568748746632,1.4966783011766742,0.013322633036848887,0.07712837507020107,0.07694546490284289
12,11,0.015566394254345724,1.1434202317264976,1.1435261863864594,0.011452381380588758,0.05892822803450646,0.05878962364250544
13,11,0.013425050140213377,1.1150331315370803,1.1151139477186423,0.00987696904929204,0.057465247524992005,0.057328927037559034
14,11,0.011651404402164812,1.0989308401448856,1.098992605364607,0.008572076786235214,0.05663538683798582,0.05650011554125159
15,11,0.010295195728496475,1.0828159181740273,1.0828648593920436,0.0075742979359291335,0.05580487521128219,0.05567097482963826
16,11,0.009270874765905568,1.0552085062645111,1.0552492316092468,0.0068206928217294915,0.05438207734632745,0.054251232646792026
17,11,0.009198755473069434,1.027035944306091,1.0270771382904778,0.0067676338002912294,0.052930153452261576,0.052802882112148265
4,12,0.1037417468154867,1.8946511017409142,1.897489169234014,0.07632403690968766,0.09764426854738689,0.09755148194507397
5,12,0.073370728039263,1.8529565191196087,1.8544085648747604,0.05397971720024476,0.09549546288142281,0.09533667257146837
6,12,0.0516099283536644,1.7422438996661094,1.7430081441658392,0.03797003807519642,0.0897896879577079,0.08960948513574407
7,12,0.03874868906497643,1.704029559319515,1.704470064254258,0.02850787137464875,0.08782024286687536,0.08762821068756894
8,12,0.028429524620034553,1.646882225154639,1.6471275911113916,0.02091593936897612,0.08487505172385432,0.08468018688633672
9,12,0.023084987503588505,1.6122896256672965,1.6124548842316277,0.016983899851014873,0.0830922595934243,0.08289763445125034
10,12,0.019933044487711556,1.5185170963647143,1.5186479177921628,0.01466497788887656,0.07825952282981877,0.07807494099859905
11,12,0.016534013056926943,1.5073857356088776,1.5074764109281722,0.012164270041323087,0.07768584803663808,0.07750060462408272
12,12,0.01426562420818371,1.1480178355979231,1.148106466702888,0.010495389387858352,0.059165173858823916,0.05902509962826394
13,12,0.012296457458210355,1.1202103515918378,1.120277838163163,0.009046649991040526,0.057732064916801586,0.057594406900966295
14,12,0.010735929118684338,1.1073269850765572,1.107379028179954,0.007898550732634582,0.05706809734057789,0.056931268449589574
15,12,0.009529311901888224,1.0867488829333125,1.0867906616925478,0.007010828096207342,0.0560075676578177,0.05587280356123105
16,12,0.008630941112020656,1.0528942818471139,1.0529296566679223,0.006349886021977667,0.054262809608703555,0.05413198138745535
17,12,0.008575262255715956,1.0277904126807542,1.0278261854619337,0.006308922425218038,0.05296903634342735,0.05284139124453598
4,13,0.09674154879470151,9.364559608555064,9.365059294496975,0.071173907973997,0.482619503087172,0.4814654162429104
5,13,0.0675571129378857,1.8506375334369372,1.8518702016270074,0.04970257143012939,0.09537594976338844,0.09520617322499085
6,13,0.046505082433690885,1.759350192741795,1.7599647222012025,0.03421434222107414,0.09067129168590765,0.09048123678676126
7,13,0.03534130212247286,1.7150094338890338,1.7153735354039064,0.0260010162777534,0.08838611054567785,0.08818876712511789
8,13,0.02572875210475281,1.650906002694827,1.6511064770082757,0.018928948909796173,0.08508242437117078,0.08488474468936655
9,13,0.02084783794673346,1.61554941922012,1.6156839289568738,0.015338002316114234,0.08326025894527778,0.08306364230168874
10,13,0.018119642812639107,1.5442329696052148,1.5443392716211675,0.01333083671014274,0.07958483683107141,0.07939575467165225
11,13,0.01521690072835729,1.4966038564525364,1.496681214292603,0.01119525483707025,0.07713018440927161,0.07694561466853353
12,13,0.013061327569752998,1.151150533818501,1.151224630464665,0.009609374028532661,0.05932662312304304,0.0591854069969914
13,13,0.011373028496412918,1.1267449342991647,1.126802330822052,0.008367272321710778,0.05806883644594119,0.05792983644551085
14,13,0.0099748406499495,1.1119237340275843,1.1119684742562794,0.007338608894730386,0.05730499910502759,0.057167215654618034
15,13,0.008719798356542035,1.0852246579225449,1.0852596892202728,0.006415259353531502,0.05592901396730376,0.05579409500472961
16,13,0.007986325107455332,1.0537379260456685,1.0537681899619806,0.005875634361144108,0.0543062883371124,0.05417509107515317
17,13,0.008244885075481441,1.0264923406848445,1.0265254520052383,0.00606586000461714,0.05290213785723853,0.05277451946556957
4,14,0.09027149436306055,14.255496517965165,14.255782332668085,0.06641381198171963,0.7346827756295128,0.7329015181675939
5,14,0.062174230235697375,1.8719349447267861,1.8729671839609676,0.04574232060870202,0.09647355034295653,0.09629078647318012
6,14,0.04199163580347073,1.7837540809063095,1.7842482783030407,0.03089374585780369,0.09192899016524599,0.09172967441846956
7,14,0.03220803358449533,1.7183902858916076,1.7186920992644439,0.023695833351097102,0.08856034886351641,0.08835937722807595
8,14,0.023495251261658193,1.6579555158590527,1.658121985681182,0.01728573577700242,0.08544573377199054,0.0852454177718468
9,14,0.019089531407025444,1.6128247671867426,1.6129377358907289,0.014044395283702224,0.08311983907873831,0.08292245825297141
10,14,0.016696447432755532,1.5206806184908501,1.520772275789702,0.012283774943416105,0.07837102385251286,0.07818415599397394
11,14,0.014130314723132911,1.481030294230299,1.481097700431022,0.010395840590500853,0.07632757273556012,0.07614445337825723
12,14,0.012113541823054817,1.1556901712070238,1.1557536544264175,0.008912076782881608,0.0595605815399069,0.059418247851314734
13,14,0.010595008316176699,1.1325724925381488,1.132622048635508,0.007794873622289934,0.05836917019136802,0.058229032934434134
14,14,0.009254575646365977,1.1120191000240347,1.1120576091141408,0.006808701365642409,0.057309913964000384,0.057171798151118315
15,14,0.008369074960623293,1.0852847728905712,1.0853170410916042,0.006157227980078699,0.05593211210082095,0.05579704351169946
16,14,0.0076387558484789534,1.052469598837701,1.0524973192690346,0.0056199235237512505,0.05424092280232505,0.054109754565481546
17,14,0.007910307368232339,1.0262208284426146,1.0262513150744834,0.005819707206335677,0.05288814498315748,0.05276042586003832
4,15,0.08396532461308163,9.594401531694542,9.594768935577342,0.061774287898785106,0.4944648219671797,0.4932749781986747
5,15,0.05722591693832421,8.854133208759874,8.854318137724318,0.0421017876666345,0.4563137561296022,0.4552077924623083
6,15,0.03849337306616054,1.7990406259282958,1.7994523926768624,0.02832003235790348,0.09271680988884419,0.09251133046841026
7,15,0.029500069135813073,1.7284998969426748,1.7287516154178584,0.02170355170098233,0.08908136593915265,0.08887654524375012
8,15,0.021359087900803053,1.6712489885262167,1.6713854708851148,0.01571413498750529,0.08613083690989662,0.0859273044768563
9,15,0.017592503583319385,1.62704784402833,1.6271429509848132,0.012943014109982545,0.08385285104775676,0.08365276006773005
10,15,0.015473040602536133,1.5219299744295798,1.5220086274567266,0.011383699988718212,0.07843541166865511,0.0782477178520752
11,15,0.012894879561040627,1.482594286162388,1.4826503617779394,0.009486916248993801,0.07640817588623125,0.07622427697767824
12,15,0.011304667962415766,1.1644561223195233,1.1645109945059176,0.008316978663852437,0.06001235067234278,0.059868469921882383
13,15,0.009905848058049612,1.1364788051860195,1.1365219753541027,0.00728785022435608,0.058570489073175996,0.058429531381036424
14,15,0.008676919025523878,1.1189238389088763,1.1189574818563717,0.006383712519747092,0.05766576216069557,0.057526526295104914
15,15,0.008005641212012917,1.0904494807221083,1.0904788674240007,0.005889845448989261,0.05619828465259474,0.05606241725740134
16,15,0.007288537437581289,1.0555142272167342,1.0555393913231843,0.005362263673784128,0.05439783322810009,0.05426614999681136
17,15,0.007583951489937815,1.0301132890631548,1.030141206158026,0.005579603305396481,0.05308874997570356,0.05296040836637203
4,16,0.07785758605537278,1.9506622035082768,1.9522153661679174,0.05728075200390172,0.10053090190039948,0.1003650008302834
5,16,0.052937379687377224,8.706374275667702,8.706535211792144,0.03894665980849258,0.44869873248230885,0.4476101504495834
6,16,0.035402498033348793,1.7896295772208262,1.7899797095304164,0.026046038837174185,0.09223179448602921,0.09202433202124391
7,16,0.02709915292101739,1.7427245908900744,1.7429352724017073,0.019937169088194304,0.08981446124864156,0.08960573873829514
8,16,0.01964660097497813,1.6817434150491473,1.6818581697013095,0.014454237989949556,0.08667168614631501,0.08646571455373522
9,16,0.016349103527220996,1.627818059315639,1.6279001589226156,0.01202822990123049,0.08389254548452361,0.08369168875184108
10,16,0.014429078246308331,1.5248496421866058,1.5249179091268021,0.010615644467629177,0.0785858820229458,0.07839728642032483
11,16,0.012395077794372114,1.4885681342312298,1.4886197392894442,0.009119206145224467,0.07671604894241521,0.07653116759501544
12,16,0.01058009508148961,1.174994145341436,1.1750417779800788,0.007783901778170857,0.06055544673312395,0.060409866178895974
13,16,0.009256649663373097,1.1437113511892782,1.1437488100112694,0.00681022724462037,0.058943231402132826,0.05880106890652503
14,16,0.00801512531442728,1.1257610483543894,1.1257895807946439,0.00589682301592783,0.058018130105695565,0.05787777013197638
15,16,0.007643520507659198,1.0953726975598728,1.095399365512571,0.005623428940175188,0.05645201152958121,0.056315384119205204
16,16,0.006945914632284254,1.059285715111415,1.0593084876319934,0.0051101920011902375,0.05459220367259673,0.0544599223442269
17,16,0.0072710917384303,1.0343657674094977,1.0343913232252617,0.0053494286654409235,0.053307909132373994,0.0531789103873961
4,17,0.07251713348558154,9.050452457888492,9.050742976526779,0.053351717535491026,0.46643142342218286,0.46530615530236474
5,17,0.04848891888688806,8.52093001851848,8.521067982110234,0.03567387429301725,0.43914152755470454,0.4380751273247761
6,17,0.032566205723129994,1.8051915634197715,1.8054852916590376,0.02395934485315225,0.09303380956846012,0.09282148677690381
7,17,0.025136363891432926,1.7365506245606586,1.736732537972297,0.018493121856115395,0.08949627473624461,0.0892868510494948
