T,X,theta2_error,theta1_error,theta_error,theta2_rerror,theta1_rerror,theta_rerror
11,79,0.0313289964343207,0.1641616732858439,0.1671243877882275,0.0230491152655202,0.0084603685062556,0.008592002506389
12,79,0.0294485004946168,0.1581962837564468,0.1609138849687362,0.0216656120383598,0.0081529313761882,0.0082727154382526
13,79,0.0288748426310507,0.158899024322299,0.1615012584085539,0.0212435651257488,0.0081891483812442,0.0083029127908586
14,79,0.0267735871827668,0.1499532824713808,0.1523246923337609,0.0196976465026824,0.0077281134081856,0.0078311379663813
15,79,0.024644148867437,0.1364405295465841,0.1386483039072339,0.0181309934091577,0.0070317092659185,0.0071280235664173
16,79,0.023706567538922,0.131498906849229,0.1336187256600649,0.0174412036753229,0.0067770338096949,0.0068694488037649
17,79,0.021835469881184,0.1185001630737891,0.1204951301648606,0.0160646148759766,0.0061071200578587,0.0061947539439668
18,79,0.020247151846298,0.1043591353914588,0.1063051094611162,0.0148960704081976,0.0053783366405421,0.0054652332853375
19,79,0.0197906636127282,0.1020600690176704,0.1039611853247346,0.0145602265858472,0.0052598501000893,0.0053447302138163
20,79,0.0187535652176524,0.094223535262878,0.0960716961743028,0.0137972209626093,0.0048559801708287,0.0049391250747235
21,79,0.0177624253764866,0.0881194008715631,0.0898917825233124,0.0130680275940577,0.0045413925735622,0.0046214106209488
22,79,0.0172741600760999,0.085106160975806,0.086841552510158,0.0127088050057326,0.0043860998099982,0.0044645957822234
25,79,0.0162555604661144,0.0784953369632548,0.0801608456232993,0.0119594091586875,0.0040453990474103,0.00412113513548
30,79,0.0143754701662502,0.0531533397705274,0.0550629791353672,0.0105762043655814,0.0027393534239496,0.0028308331357349
35,79,0.0133695622623418,0.0498949187392958,0.0516550879496644,0.0098361459576369,0.0025714248074768,0.0026556306413738
40,79,0.0119078202923481,0.044421856725484,0.0459901895957637,0.0087607250061402,0.0022893606656608,0.0023643935484558
45,79,0.0113871867837182,0.0420649046901487,0.0435789425002326,0.0083776887420626,0.002167890883029,0.0022404293481227
4,80,0.0898032742380425,1.0203142501752955,1.024258657358896,0.0660693368673059,0.0525837387977651,0.0526579816846951
5,80,0.0745823353228939,0.8110706747553421,0.8144925808074022,0.0548711110881881,0.0417999929928791,0.0418737348172083
6,80,0.0581704637880529,0.3043212469020524,0.3098309606436017,0.0427967020172656,0.0156837454293698,0.0159286650239223
7,80,0.048691325416383,0.255359709585381,0.2599604324706632,0.0358227871839425,0.0131604241203177,0.0133647800713575
8,80,0.0448495547135759,0.2411473298903006,0.2452825254094296,0.0329963507885623,0.0124279634480764,0.0126101767730138
9,80,0.0394861435941689,0.2172065350265894,0.2207664702671045,0.0290504254421584,0.0111941313188985,0.0113497861740275
10,80,0.0361961080873228,0.1806801533712502,0.1842701171186681,0.0266299071921108,0.0093116782297039,0.0094734785813691
11,80,0.0332450561700616,0.1685706532780951,0.1718176326991916,0.0244587832003773,0.0086875932580781,0.0088332860950488
12,80,0.0312881796886612,0.1626069305208803,0.1655897461851197,0.023019085900314,0.0083802420281274,0.0085131053168477
13,80,0.0305488813469918,0.1624393602191039,0.1652869622805876,0.022475175318037,0.0083716059897918,0.0084975389467861
14,80,0.0283274012864769,0.1522987962662382,0.1549108292140683,0.0208408060179476,0.0078489937004232,0.0079640933946795
15,80,0.0260225357321686,0.1392767175597128,0.1416868957248341,0.0191450890183893,0.0071778773407426,0.0072842400759179
16,80,0.025098743626438,0.1359508842392837,0.1382482906117424,0.0184654441797492,0.0070064745101183,0.0071074585532379
17,80,0.0231760918732188,0.1226003703397232,0.1247717197202682,0.0170509264192359,0.0063184316492156,0.0064146169374242
18,80,0.0218950861029462,0.1126725080251177,0.1147801762506298,0.0161084752393295,0.0058067813231697,0.0059009434534405
19,80,0.0210033494320708,0.1074990184819409,0.1095316377214654,0.0154524139653404,0.0055401561900163,0.0056311117622417
20,80,0.0199067273737249,0.0987622308082725,0.1007484790404217,0.014645616075133,0.0050898900481048,0.0051795623360911
21,80,0.0189802651770721,0.092329418730647,0.0942601295847355,0.0139640068188465,0.004758363452287,0.0048459909434095
22,80,0.0182169259303843,0.0866331163785943,0.0885276976082636,0.0134024090568344,0.0044647942161993,0.0045512818912993
25,80,0.0169157181544908,0.0793322356282987,0.0811156281518307,0.0124450950211347,0.0040885301325591,0.0041702212921252
30,80,0.0152806356784524,0.0590900400630164,0.0610338484890677,0.0112421453978408,0.0030453120023456,0.0031378004499088
35,80,0.0141557438950312,0.0508864784598008,0.0528187350782039,0.0104145491346899,0.0026225266296227,0.0027154546992344
40,80,0.012591382111528,0.0449820208928202,0.0467110812022225,0.0092636295659596,0.0023182297383549,0.0024014551800435
45,80,0.0111188621397121,0.0385945812520211,0.0401642975452178,0.008180279110342,0.0019890414930662,0.0020648796369154
4,81,0.0953504391133096,1.062299051330452,1.0665697261298388,0.0701504520372388,0.054747501400355,0.0548332285995176
5,81,0.0790024174710612,0.8432673540538013,0.8469599827495812,0.0581230180916492,0.0434593070464608,0.0435429107080222
6,81,0.0619446108508185,0.3276443750245524,0.3334486036838195,0.0455733868964343,0.0168857449867901,0.0171428675163418
7,81,0.0519069385493166,0.265490206956247,0.2705168761080044,0.0381885520084139,0.0136825176101906,0.0139074955385072
8,81,0.0483435508218544,0.254758811109567,0.2593051305779067,0.0355669252787419,0.0131294557314211,0.0133310904610049
