T,X,theta2_error,theta1_error,theta_error,theta2_rerror,theta1_rerror,theta_rerror
19,9,0.009006924761105864,0.9981381088215764,0.9981787460047251,0.0066265016640996155,0.05144085127631192,0.05131719194905591
20,9,0.008369411784143634,0.9845138502449496,0.984549424040128,0.006157475785148381,0.05073870048876439,0.05061649727468803
21,9,0.008122577441750755,0.9705715237833492,0.970605511545978,0.005975876823903974,0.050020157497951495,0.04989962924193616
22,9,0.0074225887441521235,0.9469636246863694,0.9469927144929955,0.005460886814270682,0.0488034817537224,0.04868567588571406
25,9,0.006722680288546749,0.9054424645637744,0.9054674213165176,0.004945955839626128,0.04666361372963903,0.04655082634177471
30,9,0.006034794531541405,0.8358353248714618,0.8358571104249937,0.004439870107324899,0.04307628399136351,0.04297210289173956
35,9,0.00513548165476382,0.045924128983813504,0.046210375401508644,0.003778234928551495,0.0023667829814048367,0.002375713482188214
40,9,0.004952589206386873,0.04174955438700623,0.04204228147188031,0.0036436787791813414,0.002151638735254608,0.0021614283382652847
45,9,0.004976585304706997,0.03610213597565319,0.03644352649373518,0.0036613329940957196,0.001860588821393993,0.0018735917308047548
18,10,0.009476761005002499,1.0040239500795007,1.0040686736137072,0.006972165776392378,0.05174418874244907,0.051619997981428335
19,10,0.008356033088009536,0.9897628569946152,0.9897981291026524,0.006147632919292666,0.05100921753762919,0.05088633752750411
20,10,0.008064705373386959,0.9721112772574906,0.9721447293710691,0.005933299654949085,0.05009951147588848,0.049978761698821025
21,10,0.007807636189273766,0.9569581645157309,0.9569900144809143,0.005744170798930346,0.04931856842599098,0.049199645317046646
22,10,0.007121567142939978,0.9326698526052445,0.9326970412075186,0.0052394216422759175,0.048066826377773736,0.04795072354078772
25,10,0.00648650281561374,0.8898468623594575,0.8898705035957469,0.004772197263983128,0.04585986618562035,0.045748975948051114
30,10,0.005857766471491458,0.8167639301040445,0.8167849355534411,0.004309628458190787,0.042093405196142686,0.041991586663872704
35,10,0.005178134930131716,0.04124886764851128,0.04157261314422093,0.003809615450505578,0.002125834939343692,0.002137282302478249
40,10,0.0049720934399244895,0.037391948548322215,0.03772107540110324,0.00365802827575448,0.0019270616432796512,0.001939271572983445
45,10,0.004510862873535409,0.033891000260032965,0.03418987836318513,0.0033186954627494342,0.0017466339463183898,0.0017577298231414547
18,11,0.008807670807213466,1.0011339887150206,1.001172731563088,0.006479908160537997,0.05159524936078372,0.05147111521400838
19,11,0.008052906798565134,0.9837823397081188,0.983815298330681,0.005924619303134842,0.05070100077126077,0.05057875526695924
20,11,0.007754805689845293,0.9646525673436943,0.9646837371356832,0.005705302772199433,0.04971511338107801,0.04959518593926273
21,11,0.007521411581094872,0.9485643038655593,0.9485941230052637,0.005533591950687494,0.04888597564797418,0.04876800561707916
22,11,0.006856771353396566,0.9243443198249137,0.9243697511850846,0.005044608230751365,0.04763775500001151,0.04752261069806578
25,11,0.006277107714251987,0.8807498983011296,0.8807722665017936,0.004618142797621893,0.045391037702813615,0.0452812280810311
30,11,0.005696073683933445,0.0428866854563405,0.043263299051781605,0.004190669151407977,0.002210242839939438,0.002224201858310431
35,11,0.0049911388482102295,0.038753181163546715,0.0390732711363764,0.003672040209133106,0.0019972152261289217,0.0020087890701025223
40,11,0.004844583374189345,0.035039838250988935,0.03537315723433433,0.0035642176039442663,0.0018058413883657778,0.0018185631650685112
45,11,0.004715272356787601,0.00890240381065858,0.010074055142131876,0.003469081950574618,0.00045880146883322886,0.0005179154770659762
18,12,0.008491207773845896,0.9984872640508473,0.9985233683200434,0.006247082543264967,0.05145884562204678,0.05133490926629583
19,12,0.00774352540199365,0.9808414898798544,0.9808720561089421,0.0056970037302730234,0.05054943876064851,0.0504274407587611
20,12,0.007464306496273043,0.9603083241770042,0.9603373331049442,0.005491579060645995,0.04949122495855331,0.04937173372609316
21,12,0.007268179658281356,0.9440833274184034,0.944111304637832,0.0053472862134426235,0.048655040428735884,0.04853754023043872
22,12,0.006625252224667562,0.919084990921015,0.9191088697773092,0.004874276854339904,0.04736670598027408,0.04725214444930561
25,12,0.006088962132346267,0.874708123664925,0.874729316454675,0.004479721855440271,0.045079663928223525,0.044970555039005544
30,12,0.0056638261325284225,0.040053787352884014,0.04045225343252911,0.004166944244326341,0.002064244316555836,0.002079683686391701
35,12,0.0047278528466355215,0.03714589123095356,0.0374455581862692,0.003478337566572702,0.0019143806347535338,0.0019251070059101638
40,12,0.0047323878973927576,0.03311333607106665,0.03344979104518881,0.003481674057349151,0.0017065556169429499,0.0017196813242040718
45,12,0.004202810026107844,0.008941941983367632,0.009880381498174313,0.003092057319292937,0.0004608391400172945,0.0005079585554202049
18,13,0.008169240896291927,0.9965903535633109,0.9966238354124723,0.006010207682368008,0.05136108491196925,0.05123725271407857
19,13,0.007447000362229368,0.9785285481713061,0.9785568851122755,0.005478846732012058,0.05043023712974326,0.05030841590984865
20,13,0.007198586448283562,0.9569815323644698,0.9570086065096292,0.00529608566119067,0.04931977273030619,0.0492006011485649
21,13,0.007041999027849408,0.9403300758489569,0.9403564437469514,0.00518088243371788,0.04846160982621694,0.04834449973759055
22,13,0.006418355186518862,0.9149062968849045,0.914928809997231,0.004722060242793422,0.0471513494313747,0.047037244131149784
25,13,0.0060166294316053,0.8666856755933248,0.8667065594008015,0.004426505827268411,0.04466621256866132,0.044558098487168366
30,13,0.005484448915496459,0.03824222135015782,0.03863349160639194,0.004034974292462557,0.0019708819887378137,0.001986179642035847
35,13,0.004603580605158319,0.035365413425659985,0.035663783046054456,0.0033869090005757808,0.0018226204933728851,0.001833504477558971
40,13,0.0046215891861533034,0.009443928400317204,0.010514127174230252,0.0034001581277858417,0.00048670991720615303,0.0005405399429073844
45,13,0.004634176374262207,0.007687902935528148,0.008976605272254782,0.0034094186717741927,0.00039620997138374814,0.0004614946748275336
18,14,0.007856671219618949,0.9956602524071871,0.9956912500902059,0.005780246453918014,0.0513131504680068,0.05118930773410061
19,14,0.007169020837539057,0.9778872111432013,0.9779134893113998,0.005274333889748701,0.050397184666973675,0.05027533840149165
20,14,0.006954966943226095,0.9555796965148686,0.9556050062429716,0.005116851894007272,0.04924752658639503,0.04912844090212396
21,14,0.006835296765442569,0.9384579988853909,0.9384828911353922,0.005028809121001109,0.04836512895667645,0.04824817885380208
22,14,0.006302862784339975,0.9111179966904596,0.9111397971620571,0.004637091108984948,0.04695611253462647,0.04684244785870026
25,14,0.005796566026631684,0.8642211367917102,0.8642405761448932,0.004264602563064164,0.04453919810759818,0.044431320255721225
30,14,0.0053204457455849315,0.03674143829745013,0.03712466068662511,0.003914315209905403,0.0018935364218968767,0.0019086094009960937
35,14,0.004480872692833874,0.033922677230544436,0.034217338449638104,0.0032966313301407623,0.0017482664762404148,0.0017591415688163504
40,14,0.004510987893977164,0.008981182895558657,0.010050405861609964,0.0033187874417752736,0.00046286149134335355,0.0005166996480645499
45,14,0.004534518811224659,0.007286638750566224,0.008582363609787435,0.003336099417442224,0.00037553009644589365,0.00044122638605848387
18,15,0.007558431378475026,0.9979200908114457,0.9979487148796912,0.005560827855888294,0.05142961532415703,0.05130536585934515
19,15,0.006908870050490095,0.9808624387151451,0.9808867703091914,0.005082937861801298,0.050550518396734016,0.05042819722792215
20,15,0.006728582819844517,0.9574988008227138,0.9575224422454538,0.004950298402099389,0.0493464310951109,0.04922701786720486
21,15,0.006641672458516512,0.9395853292309617,0.9396088030234183,0.004886357415664767,0.04842322796335023,0.04830606291184963
22,15,0.006066242045488008,0.9122567824079362,0.9122769515568366,0.004463006417333708,0.047014801914593604,0.046900909903285146
25,15,0.005599880212275956,0.8643539172261205,0.8643720569769311,0.004119898470301986,0.04454604118724672,0.044438079793652
30,15,0.005165696218656638,0.03561940742071566,0.03599203526374102,0.003800464142542533,0.0018357105329267912,0.0018503801945887592
35,15,0.004358693609230032,0.03280061017133219,0.033088944340834495,0.0032067427252847336,0.001690438722540948,0.001701129897752995
40,15,0.004399863652789986,0.00858654216750901,0.009648186697900945,0.003237032015957968,0.0004425229682274044,0.0004960212293822643
45,15,0.00443508557800135,0.006937429381891704,0.008233948658628488,0.003262945205222496,0.000357532960539031,0.00042331408628441114
18,16,0.007273976076155583,1.0019633026590715,1.0019897058370562,0.005351550707008202,0.051637989553629034,0.051513116534716186
19,16,0.006663609140099641,0.9840917096583324,0.984114270146019,0.004902496493193553,0.05071694471073933,0.05059412565437379
20,16,0.006514716389263238,0.9594940157583997,0.9595161321237974,0.004792954325654824,0.049449258102579906,0.049329515106885984
21,16,0.006494583654560855,0.9399672265809678,0.9399896630618673,0.004778142433300141,0.04844290973344883,0.04832564324029985
22,16,0.005854041656988392,0.9140352466547201,0.9140539928969605,0.004306888067862489,0.04710645828359755,0.04699226906307246
25,16,0.0054184163195768525,0.040179613760204735,0.04054331754224721,0.003986393326333518,0.0020707290078509715,0.0020843653673198693
30,16,0.005016333568690645,0.034707848720557016,0.03506848108032973,0.0036905762646257576,0.001788731707942491,0.001802899512902068
35,16,0.004236235026563787,0.0100923929675217,0.01094541378894226,0.003116648489644475,0.0005201297105841528,0.0005627127432007397
40,16,0.004287767585377031,0.008265504323555084,0.009311472095695597,0.0031545616060286454,0.0004259777027586818,0.00047871045419036287
45,16,0.004334338295796337,0.006653034126222142,0.007940362179843128,0.0031888242315392355,0.00034287613707813876,0.000408220563460189
18,17,0.006999882951046017,0.9968327661559924,0.9968573428748648,0.005149897135136485,0.051373578083021856,0.05124925752515784
19,17,0.006429936396797276,0.9788562900244177,0.9788774083624739,0.004730580676928011,0.05044712789843943,0.050324894274290294
20,17,0.006399980512985714,0.9518253723319475,0.9518468885096054,0.004708541776949177,0.04905404070480224,0.04893523297231958
21,17,0.006274628795101386,0.9337856754936567,0.9338067566277624,0.004616319027321561,0.048124332326846535,0.048007774925078774
22,17,0.005658135135510648,0.9084101961953868,0.9084278171902007,0.004162757310138602,0.0468165611425677,0.046703022733355935
25,17,0.005246554962907015,0.03881144988487615,0.03916446069008301,0.0038599528823226063,0.0020002182099860427,0.002013477200209521
30,17,0.004871516001715469,0.010550186739908521,0.011620589847417878,0.003584032258318988,0.0005437229399703898,0.0005974241007916338
35,17,0.004113070748607747,0.009743314093143864,0.010575893366553414,0.0030260350655868366,0.0005021392999366994,0.0005437153937573416
40,17,0.004174415578625727,0.007959845640030635,0.008988041390435842,0.003071167186591492,0.0004102250301159572,0.0004620826150879314
45,17,0.00423159240325397,0.0,0.00423159240325397,0.0031132328564617557,0.0,0.00021754965278225112
18,18,0.006729690320176159,0.9905056115969102,0.9905284727542033,0.004951113203264633,0.05104749673836681,0.0509238850965196
19,18,0.0063413097690619815,0.9708636401800916,0.9708843494635835,0.004665377012886372,0.05003521224437125,0.04991396452907557
20,18,0.006157180542856767,0.9451290207771182,0.945149076488652,0.004529910951359239,0.04870893212575744,0.048590892936535714
21,18,0.00606718941408094,0.9269945352295322,0.9270143899275797,0.004463703407674372,0.047774338640365774,0.047658573755311524
22,18,0.005472913563380266,0.9019362842962301,0.9019528888544912,0.004026487596723295,0.046482916393171606,0.04637014133151289
25,18,0.0050637403596105,0.03757373752670644,0.037913417389565086,0.003725454004503921,0.0019364304668102706,0.0019491600331227406
30,18,0.004728556429612583,0.010212313389122924,0.011253914459675345,0.003478855200936482,0.0005263100262319183,0.0005785730169240467
35,18,0.003988809279189058,0.009447985027263139,0.01025548733806118,0.002934614424721473,0.0004869189828069602,0.0005272430557802186
40,18,0.004059625425953861,0.007708767307957053,0.008712384978137646,0.002986714706097031,0.0003972852545230284,0.00044791089175830277
45,18,0.0041266164405503415,0.0,0.0041266164405503415,0.003036000792244907,0.0,0.00021215275202708962
18,19,0.0067663012449424385,0.9850053835566212,0.9850286231719683,0.004978048296020774,0.05076403254628186,0.050641133296972514
19,19,0.006069978176338692,0.9692517934606466,0.9692708000150119,0.004465755133233529,0.04995214281075041,0.049831010622169554
20,19,0.0059284159458813795,0.9417984953293013,0.9418171541866092,0.004361606116717946,0.04853728747786858,0.04841959606509095
21,19,0.005868257139233576,0.9241674175635434,0.9241860484382574,0.004317346567211842,0.04762863802227349,0.04751316638845867
22,19,0.0052762157702834385,0.039755659416004466,0.04010425050360538,0.00388177469105883,0.0020488797545510445,0.0020617925690202955
25,19,0.004909348382609077,0.036669294541900904,0.03699647096335689,0.003611865990874512,0.0018898183630762354,0.0019020190616794315
30,19,0.004584715696436328,0.009955924877337007,0.010960842037924256,0.0033730298628728466,0.0005130965809309416,0.0005635059221955999
35,19,0.0038630840520113684,0.0092185289170159,0.009995233553387481,0.002842116879864668,0.00047509354749159633,0.0005138631942303463
40,19,0.00394326976099481,0.0075135673850206175,0.00848546234787602,0.002901110459594598,0.0003872252737286114,0.0004362446123255554
45,19,0.0040193527240341646,0.0,0.0040193527240341646,0.0029570856003404184,0.0,0.0002066382359630462
18,20,0.006442748619408817,0.9845178078770572,0.9845388885345357,0.004740006781476237,0.0507389044524873,0.05061595563566303
19,20,0.005816889710154316,0.9689121015681772,0.9689295623373052,0.0042795549387368145,0.04993463617517979,0.049813467311938586
20,20,0.005709762769863187,0.9410261528680006,0.9410434749640624,0.004200740374727744,0.04849748341334584,0.04837982057865694
21,20,0.0056748042718918375,0.9231637938399783,0.9231812355439999,0.004175020992016576,0.047576914459927754,0.04746150812948062
22,20,0.0051032371692163545,0.03906370421605615,0.03939563448765351,0.003754512277057725,0.0020132185928181897,0.0020253620356570803
25,20,0.0047494255759117756,0.036034370469082234,0.036346016265942964,0.003494208880060916,0.0018570964035468315,0.0018685786496340346
30,20,0.004439674674322962,0.009779074137907939,0.010739692835855437,0.0032663214579634085,0.0005039822584692764,0.0005521364594642302
35,20,0.003735590614434938,0.009056148483002367,0.009796349451956093,0.0027483184415885756,0.0004667249783703002,0.0005036383986718144
40,20,0.0038252561245259984,0.007371980135876527,0.008305340182194932,0.002814286423734549,0.0003799283189670683,0.0004269843833459932
45,20,0.003909811372003531,0.0,0.003909811372003531,0.002876494724900532,0.0,0.00020100662478016445
18,21,0.0060872678303155615,0.985201454627302,0.9852202601598232,0.004478475337286324,0.05077413742324963,0.050650985512449606
19,21,0.00557736269257585,0.9680609031243622,0.9680769696323532,0.004103332063262762,0.0498907681250894,0.04976963481834011
20,21,0.005498195511222069,0.9399134752449378,0.9399295564567038,0.004045087826423095,0.04844013956120695,0.04832255311019348
21,21,0.005484542776924921,0.9219738870753394,0.921990199871063,0.0040350433474317495,0.04751559046440901,0.04740027600398114
22,21,0.004925096940413155,0.03849490144569405,0.038808684816496485,0.0036234523921450687,0.001983904314105502,0.0019951864693471787
25,21,0.004584793922426246,0.035522358955327696,0.035817011615463766,0.0033730874146639532,0.001830708964876744,0.0018413820845907074
30,21,0.0042931827533151355,0.009659865977710841,0.010570923746801788,0.003158545609482097,0.0004978386505001734,0.000543459901510358
35,21,0.0036060676061471465,0.008945774071230457,0.009645237027341678,0.0026530268240029017,0.00046103663359066594,0.0004958695843879362
40,21,0.0037054997386256755,0.007272644863125739,0.008162235699739635,0.002726180226391604,0.00037480889616685277,0.0004196272639680035
45,21,0.003798020860785866,0.0,0.003798020860785866,0.0027942491162979955,0.0,0.00019525938246990504
18,22,0.005923621275351617,0.9817692470582344,0.9817871173316068,0.004358078620587249,0.05059725240348189,0.05047448481033661
19,22,0.005338204261365105,0.04082806764961214,0.04117556961035708,0.003927380361162957,0.0021041482509294007,0.0021168699671916323
20,22,0.005291373455707931,0.9391987770649125,0.9392136825415583,0.0038929263804926124,0.048403306298894645,0.04828574944225135
21,22,0.0052962965714452945,0.9213755835565122,0.9213908056473518,0.003896548375290112,0.04748475581131033,0.04736946065296865
22,22,0.004740559253522138,0.03805192370476649,0.03834607932591706,0.0034876858212336587,0.0019610746556760943,0.001971403539835034
25,22,0.004416006282193297,0.03513467101594389,0.0354111030452735,0.003248908340390687,0.0018107287662897896,0.0018205139904807152
30,22,0.004145045339463925,0.009561301640160006,0.010421127094529555,0.0030495591523464283,0.0004927589592387239,0.0005357587321669429
35,22,0.003500463482407643,0.008830241363498796,0.009498758188801025,0.00257533261424138,0.00045508244670665793,0.000488338986582731
40,22,0.0035839277246600466,0.007206439871235127,0.008048435472395508,0.002636738249888153,0.0003713969022639096,0.0004137767004954397
45,22,0.0036839868308867285,0.0,0.0036839868308867285,0.0027103529243198313,0.0,0.0001893967990153073
18,23,0.00567681649576264,0.9750020739679041,0.9750186000724503,0.004176501409049256,0.05024849390861615,0.05012650975998727
19,23,0.005114534480247569,0.03991908580515858,0.04024539569279018,0.003762823843139798,0.0020573022288607637,0.0020690489595165604
20,23,0.005087487330259358,0.038504543114231966,0.03883918598234646,0.0037429249332277294,0.001984401214918056,0.0019967545594200818
21,23,0.005108919035978006,0.03771202450990739,0.038056508593827074,0.0037586924940074505,0.0019435573364021837,0.0019565164698578693
22,23,0.004588468574804957,0.03717407662236637,0.0374561879612373,0.0033757909001207948,0.0019158332198367168,0.0019256534914014614
25,23,0.004243390625150123,0.034495782019857965,0.03475579579234474,0.0031219129486243858,0.0017778024672743863,0.0017868241045572227
30,23,0.0039950959306700225,0.009397415543164814,0.010211376517696907,0.002939239588981768,0.0004843127930546293,0.0005249752821527755
